Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	tree_length
360	-913.9839	-1025.526	111.5424	0.0869649	0.032543	0.0221097	0.00111358	0.0265838	0.00149944	0.00808147	0.00061126	0.0238432	0.032839	0.000281895	0.00583462	0.0138192	0.0027848	0.0121948	0.0447205	0.0279276	0.00945178	0.0124156	0.000352398	0.0311151	0.00801782	0.0259377	0.00456972	0.0315294	0.00562883	0.00857194	0.00526708	0.0128672	0.0114223	0.0116967	0.0276519	0.00232446	0.0264448	0.00122661	0.00764676	0.00995167	0.000381577	0.0201062	0.0207228	0.0146496	0.0304057	0.0777633	0.0858073	0.0391529	0.00868212	0.0592878	0.00272875	0.0305499	0.0302806	0.0486085	0.0162853	0.0175591	0.00124287	0.00680192	0.030648	0.0394689	0.0229409	0.0111462	0.0338288	0.0527989	0.0238348	0.0121551	0.0242057	0.0429484	0.00619229	0.0173851	0.00154837	0.0375046	0.0116405	0.0361668	0.913785	1.39874	0.350863	0.600016	0.852689	1.17276	1.66662	2.85011	0.7573126	3.021467	0.0574681	0.021505	0.0146105	0.000735878	0.0175671	0.000990859	0.00534039	0.000403932	0.015756	0.0217007	0.000186282	0.00385563	0.00913201	0.00184025	0.00805859	0.0295522	0.0184551	0.00624592	0.00820447	0.000232871	0.0205615	0.00529834	0.0171401	0.00301976	0.0208352	0.00371964	0.00566451	0.00348059	0.00850287	0.00754809	0.00772938	0.0182729	0.00153605	0.0174753	0.000810569	0.00505313	0.00657626	0.000252154	0.0132866	0.013694	0.00968076	0.0200927	0.0513875	0.0567031	0.025873	0.00573732	0.0391785	0.00180321	0.020188	0.02001	0.0321215	0.0107616	0.0116034	0.000821315	0.00449484	0.0202528	0.0260818	0.0151598	0.0073656	0.0223547	0.0348905	0.0157505	0.00803234	0.0159956	0.0283812	0.00409198	0.0114884	0.00102319	0.0247838	0.00769225	0.0238997	1.513272
396	-911.9856	-1024.511	112.5256	0.0407228	0.021441	0.0117177	0.0129153	0.019019	0.00572372	0.0328042	0.000459308	0.0215271	0.0113968	0.000390969	0.0107976	0.0118913	0.00576465	0.0162469	0.0261753	0.000568844	0.0045116	0.0157118	0.0530745	0.0012382	0.000845097	0.00769142	0.0130837	0.0438994	0.00119881	0.00314206	8.95666e-05	0.044027	0.000883913	0.0178291	0.0230963	0.00429925	0.00382548	0.00849821	0.000298815	0.00435862	0.00765704	0.0154536	0.0254824	0.0318423	0.015681	0.0105638	0.00644261	0.0084257	0.0621874	0.0138102	0.0222912	0.0375963	0.0255857	0.0114086	0.00296809	0.024154	0.00310562	0.0316545	0.039935	0.0296143	0.0162758	0.055128	0.0284517	0.0279266	0.0181077	0.00366488	0.0398873	0.00626021	0.00661269	0.0166971	0.000773296	0.0170828	0.00278935	0.0181035	0.774532	2.04279	0.31128	0.56599	0.8373	1.19432	1.76682	3.21254	0.8438663	1.753587	0.0343714	0.018097	0.00989018	0.010901	0.0160527	0.00483102	0.0276879	0.000387672	0.0181696	0.00961933	0.000329992	0.00911357	0.0100367	0.00486556	0.0137129	0.0220928	0.000480124	0.00380794	0.0132613	0.0447967	0.00104509	0.000713291	0.00649183	0.0110431	0.0370526	0.00101184	0.00265201	7.55973e-05	0.0371603	0.000746053	0.0150484	0.0194941	0.00362871	0.00322884	0.00717278	0.000252211	0.00367883	0.00646281	0.0130433	0.021508	0.026876	0.0132353	0.00891624	0.00543779	0.00711158	0.0524883	0.0116563	0.0188146	0.0317325	0.0215952	0.00962929	0.00250517	0.0203868	0.00262125	0.0267175	0.0337065	0.0249955	0.0137373	0.0465299	0.0240143	0.023571	0.0152835	0.00309329	0.0336663	0.00528383	0.00558134	0.0140929	0.000652689	0.0144184	0.00235431	0.01528	1.184786
432	-914.6655	-1026.942	112.2768	0.0334346	0.0186325	0.00699955	0.001369	0.0264852	0.0131643	0.00727656	0.0073467	0.0146606	0.00914359	0.0155324	0.00730622	0.00771799	0.00135994	0.0200992	4.17123e-05	0.000381419	0.00103754	0.0299953	0.0243023	0.00310463	0.00772983	0.023193	0.00618668	0.038085	0.00310914	0.0159239	0.00699853	0.0478286	0.000964436	0.0137765	0.00380217	0.00272428	0.00742602	0.00634911	0.000527137	0.00399155	0.025459	0.0536776	0.0109356	0.0206237	0.00247586	0.000213402	0.0156063	0.0242327	0.0122725	0.00886831	0.0253523	0.0297745	0.00804498	0.00830405	0.00135572	0.018071	0.0131285	0.0189112	0.000508738	0.00020909	0.0124452	0.00765743	0.0230784	0.00838583	0.0101872	0.0218278	0.0392499	0.0273197	0.0414296	0.0476606	0.0230751	0.0158984	0.00366004	0.0198569	0.82256	1.82066	0.233935	0.492386	0.801687	1.24737	2.03093	4.2747	1.050412	2.089538	0.0322179	0.0179544	0.00674484	0.00131918	0.0255214	0.0126853	0.00701177	0.00707935	0.0141271	0.00881085	0.0149672	0.00704035	0.00743713	0.00131045	0.0193678	4.01944e-05	0.000367539	0.000999783	0.0289038	0.023418	0.00299166	0.00744854	0.022349	0.00596154	0.0366991	0.002996	0.0153444	0.00674385	0.0460881	0.000929339	0.0132752	0.00366381	0.00262514	0.00715579	0.00611806	0.000507955	0.00384629	0.0245326	0.0517243	0.0105377	0.0198732	0.00238576	0.000205636	0.0150384	0.0233509	0.0118259	0.00854559	0.0244297	0.028691	0.00775222	0.00800186	0.00130639	0.0174134	0.0126507	0.0182231	0.000490225	0.000201481	0.0119923	0.00737877	0.0222386	0.00808067	0.00981653	0.0210335	0.0378216	0.0263255	0.0399219	0.0459262	0.0222354	0.0153198	0.00352685	0.0191343	1.037765
468	-909.5342	-1021.395	111.8603	0.042193	0.0042551	0.0504834	0.0124988	0.0449557	0.00471439	0.000395185	0.00509369	0.0396405	0.0298221	0.00638839	0.00241525	0.00445959	0.00400452	0.0398854	0.016928	0.00507601	0.0033162	0.00643887	0.03719	0.0326439	0.0968199	0.0138724	0.00484181	0.0265305	0.00348124	0.0111198	0.00802863	0.0463038	0.00141838	0.000351212	0.00624116	0.00214987	0.0031086	0.0115044	5.2911e-05	0.00514076	5.4207e-05	0.0254574	0.0348994	0.0463474	0.0141871	0.0243284	0.0313757	0.0109586	0.0559909	0.00778596	0.017733	0.0322234	0.0497192	0.00944785	0.0134271	0.0473204	0.0116161	0.0107329	0.0383458	0.06602	0.00354259	0.0425616	0.0521819	0.00396064	0.0218475	0.00437979	0.0297411	0.0147004	0.014569	0.0186964	0.00889388	0.0534626	0.0694196	0.0197095	0.823909	1.81442	0.307812	0.562906	0.835873	1.19635	1.7765	3.24873	0.8519669	2.100165	0.0274087	0.00276413	0.0327942	0.00811929	0.0292034	0.00306248	0.000256713	0.00330888	0.0257506	0.0193725	0.00414992	0.00156895	0.00289696	0.00260135	0.0259097	0.0109965	0.0032974	0.00215422	0.00418271	0.0241588	0.0212056	0.0628945	0.00901154	0.00314526	0.0172343	0.00226142	0.00722346	0.00521543	0.0300791	0.000921387	0.000228148	0.00405428	0.00139656	0.00201936	0.0074733	3.43712e-05	0.00333945	3.5213e-05	0.0165372	0.0226707	0.0301074	0.00921599	0.0158038	0.0203817	0.00711872	0.0363719	0.00505779	0.0115194	0.0209324	0.0322978	0.00613736	0.0087223	0.0307395	0.00754588	0.00697212	0.0249096	0.0428868	0.00230128	0.0276482	0.0338975	0.00257285	0.0141922	0.00284513	0.0193199	0.00954942	0.00946409	0.0121452	0.00577749	0.0347295	0.0450952	0.0128034	1.539401
504	-912.0991	-1022.953	110.8538	0.0124161	0.0111432	0.000426622	0.00237261	0.00420392	0.00661507	0.00407441	0.00562576	0.00845049	0.00394251	0.000786753	0.00175127	0.00100119	0.000403249	0.0108315	0.00041431	0.00342994	0.00200027	0.00160464	0.0120835	0.000905057	0.00366837	0.0115521	0.000838251	0.0105087	0.000833443	0.000990285	0.0034906	0.00760893	0.00258883	0.000471455	0.00231691	0.000428166	0.00294626	0.0031154	0.00376516	0.000376324	0.00552183	0.00136807	0.00596949	0.00422411	0.00991543	0.0204992	0.0175139	0.00639633	0.00285932	0.00897839	0.00288579	0.0088435	0.00367518	0.00663991	0.00200011	0.00518943	0.0130222	0.00283229	0.00362934	0.000658943	0.00644035	0.00673069	0.00402894	0.00426978	0.00484053	0.00579932	0.00996671	0.00394635	0.000369341	0.00146289	0.000815032	0.00543386	0.0054671	0.00484714	1.00953	0.955933	0.100148	0.325545	0.704601	1.41924	3.07178	9.98524	1.663859	4.884304	0.0357788	0.0321109	0.00122938	0.00683706	0.0121143	0.0190624	0.011741	0.0162115	0.0243514	0.011361	0.00226715	0.00504657	0.00288507	0.00116203	0.0312128	0.0011939	0.00988392	0.00576411	0.00462402	0.0348206	0.00260807	0.010571	0.0332892	0.00241555	0.0302824	0.0024017	0.00285366	0.0100587	0.0219263	0.00746014	0.00135857	0.00667656	0.00123383	0.00849012	0.00897752	0.0108499	0.00108444	0.015912	0.00394232	0.017202	0.0121724	0.0285729	0.0590718	0.0504692	0.018432	0.00823959	0.0258726	0.00831585	0.025484	0.0105906	0.019134	0.00576364	0.0149542	0.0375254	0.0081617	0.0104585	0.00189885	0.0185589	0.0193956	0.01161	0.012304	0.0139488	0.0167117	0.0287206	0.011372	0.00106431	0.00421556	0.00234864	0.0156585	0.0157543	0.0139678	0.3470223
540	-910.2701	-1022.613	112.3434	0.00783125	0.00969039	0.00023328	0.00735425	0.00779203	0.00071432	0.00736771	0.00229732	0.00435077	0.00380545	0.00159472	0.000211931	0.00324087	0.00799282	0.00994577	0.0092271	0.00116215	0.00106512	0.00500484	0.0124783	0.00556219	0.00973222	0.00868033	0.00132759	0.0161112	0.00194781	0.0106472	0.00648343	0.014479	0.000129898	0.00110378	0.0042257	2.41792e-05	0.00583342	0.00319672	0.00361834	0.0018165	0.0193475	0.00653311	0.00287116	0.00516057	0.00875984	0.00472586	0.00681703	0.00727563	0.00740186	0.00206001	0.0140948	0.0128301	0.00482455	0.00674337	0.0143976	0.00790372	0.00454379	0.0121898	0.00554209	0.000839405	0.0212005	0.00208182	0.0041012	0.00936985	0.0100206	0.00538403	0.0163358	0.0259915	0.0129652	0.0151523	0.0366017	0.00557701	0.00326854	0.0142865	0.817004	1.84636	0.154302	0.401945	0.752501	1.3289	2.4879	6.48081	1.351304	2.04654	0.0146248	0.0180967	0.000435647	0.013734	0.0145515	0.00133399	0.0137591	0.00429023	0.00812502	0.00710665	0.00297813	0.000395778	0.0060523	0.0149265	0.0185736	0.0172315	0.0021703	0.00198909	0.00934649	0.0233031	0.0103873	0.0181748	0.0162104	0.00247927	0.0300875	0.00363752	0.0198835	0.0121077	0.0270394	0.000242583	0.0020613	0.00789145	4.51543e-05	0.0108938	0.00596985	0.00675722	0.0033923	0.0361312	0.0122005	0.00536186	0.0096373	0.0163589	0.0088255	0.0127307	0.0135872	0.0138229	0.00384705	0.0263219	0.0239601	0.0090098	0.0125932	0.0268874	0.0147601	0.00848548	0.0227643	0.0103498	0.00156758	0.0395916	0.00388777	0.00765896	0.0174981	0.0187134	0.0100546	0.0305069	0.0485388	0.0242124	0.0282967	0.0683533	0.010415	0.00610396	0.0266799	0.5354781
576	-908.3412	-1020.287	111.9457	0.0416322	0.0154703	0.000779698	0.00254412	0.0283588	0.002703	0.0148362	0.0237329	0.0120675	0.0251908	0.00667243	0.00483381	0.00207764	0.00261845	0.0120948	0.0152992	0.00221316	0.00219983	0.013767	0.015295	0.00812508	0.0362095	0.0101069	0.00238844	0.0351879	0.00684559	0.00770056	0.0118225	0.00905399	0.00584981	0.0100903	0.0240391	0.000268538	0.00233823	0.00845064	0.000409138	0.00290557	0.0294843	0.0242801	0.0016884	0.0217209	0.00817692	0.00343826	0.00422229	0.0203435	0.0184552	0.000673355	0.0383088	0.0216252	0.0104894	0.00886553	0.0192884	0.0255284	0.0122101	0.0122255	0.0321088	0.000803307	0.0224875	0.00482352	0.010646	0.0178172	0.0183344	0.0254715	0.00844417	0.0301194	0.0255503	0.0363715	0.0106915	0.0238841	0.00760948	0.0217835	0.912127	1.40641	0.260956	0.519347	0.815132	1.22679	1.92549	3.83207	0.9713745	2.999532	0.0414601	0.0154064	0.000776476	0.0025336	0.0282416	0.00269183	0.0147749	0.0236348	0.0120176	0.0250867	0.00664486	0.00481383	0.00206905	0.00260763	0.0120448	0.015236	0.00220402	0.00219074	0.0137101	0.0152318	0.00809151	0.0360599	0.0100651	0.00237857	0.0350425	0.00681731	0.00766874	0.0117737	0.00901658	0.00582564	0.0100486	0.0239398	0.000267428	0.00232857	0.00841572	0.000407448	0.00289356	0.0293625	0.0241798	0.00168142	0.0216312	0.00814313	0.00342405	0.00420484	0.0202595	0.018379	0.000670573	0.0381505	0.0215358	0.010446	0.00882889	0.0192087	0.0254229	0.0121597	0.012175	0.0319761	0.000799988	0.0223946	0.00480359	0.010602	0.0177436	0.0182586	0.0253662	0.00840928	0.0299949	0.0254447	0.0362212	0.0106474	0.0237855	0.00757804	0.0216934	1.004149
612	-913.4389	-1025.444	112.0049	0.035572	0.0211842	0.0105598	0.000248308	0.0113589	0.000833957	0.0138213	0.0137735	0.0160674	0.0171205	0.00306132	0.00516932	0.000283168	0.00391212	0.0309954	0.0112548	0.0032706	0.00603311	0.0070145	0.0302581	0.00431106	0.00835073	0.0749701	0.000184733	0.0395785	0.00329823	0.00946214	0.00494429	0.052958	0.0018086	0.00857982	0.0269747	0.0151205	0.00296766	0.003632	0.00159729	0.00168159	0.0370078	0.016196	0.0251522	0.0234622	0.0191345	0.0331834	0.0305153	0.0287246	0.000520257	0.0127884	0.019921	0.00947121	0.0228024	0.0497989	0.00671423	0.0279465	0.0283978	0.00306459	0.00798017	0.0197187	0.00344881	0.0683906	0.0166478	0.00645912	0.0353719	0.00323818	0.0346195	0.0236483	0.03814	0.000134032	0.00552392	0.0177478	0.0340675	0.0131669	0.851377	1.68738	0.257492	0.515974	0.813477	1.22929	1.93808	3.88362	0.9810366	2.333572	0.0290309	0.0172887	0.008618	0.000202648	0.00927022	0.000680605	0.0112798	0.0112407	0.0131128	0.0139723	0.0024984	0.00421877	0.000231098	0.00319275	0.0252958	0.00918524	0.00266919	0.00492372	0.00572465	0.0246941	0.00351833	0.00681516	0.0611843	0.000150764	0.0323006	0.00269174	0.0077222	0.00403511	0.0432199	0.00147603	0.00700213	0.0220145	0.0123401	0.00242195	0.00296413	0.00130357	0.00137238	0.0302026	0.0132178	0.0205271	0.0191479	0.0156159	0.0270815	0.024904	0.0234426	0.00042459	0.0104368	0.0162578	0.0077296	0.0186094	0.0406417	0.00547959	0.0228076	0.0231759	0.00250106	0.00651274	0.0160928	0.00281463	0.0558147	0.0135866	0.00527139	0.0288676	0.00264273	0.0282535	0.0192997	0.0311266	0.000109386	0.00450816	0.0144842	0.027803	0.0107457	1.225316
648	-920.9771	-1032.823	111.8455	0.0331239	0.0183661	0.00638615	0.00239873	0.0225077	0.00825331	0.000410248	0.013431	0.0425494	0.00897926	0.000757352	0.00757612	0.000632837	0.0218643	0.0219982	0.00028667	0.00144193	0.000695195	0.00807978	0.0318236	0.000629202	0.00832548	0.0254924	4.55302e-05	0.0398777	0.012014	0.00514973	0.0280049	0.0177128	0.00240829	0.0158945	0.00309339	0.00895071	0.00125306	0.00998093	0.00158323	0.000654564	0.0348734	0.0119775	0.0205428	0.0104479	0.00892063	0.00236444	0.0375625	0.0268548	0.0114668	0.0165402	0.00836901	0.00892558	0.0232129	0.0243084	0.0208454	0.0367201	0.00999588	0.00487479	0.0159406	0.0219633	0.011374	0.041097	0.00445738	0.0168004	0.0363075	0.0115675	0.0394218	0.00517116	0.0179892	0.00028084	0.0162952	0.0122767	0.0276345	0.0136883	0.887625	1.51973	0.200142	0.45631	0.782881	1.27733	2.19149	4.99646	1.163223	2.701305	0.031737	0.0175971	0.00611876	0.00229829	0.0215652	0.00790774	0.000393071	0.0128686	0.0407678	0.00860329	0.000725641	0.00725891	0.00060634	0.0209489	0.0210771	0.000274667	0.00138155	0.000666087	0.00774147	0.0304911	0.000602857	0.00797689	0.024425	4.36238e-05	0.038208	0.011511	0.00493411	0.0268323	0.0169712	0.00230746	0.015229	0.00296387	0.00857594	0.00120059	0.00956302	0.00151694	0.000627157	0.0334132	0.011476	0.0196827	0.0100104	0.00854712	0.00226544	0.0359897	0.0257304	0.0109867	0.0158477	0.00801859	0.00855186	0.022241	0.0232906	0.0199726	0.0351826	0.00957735	0.00467068	0.0152732	0.0210436	0.0108978	0.0393762	0.00427075	0.016097	0.0347873	0.0110831	0.0377712	0.00495464	0.017236	0.000269081	0.0156129	0.0117627	0.0264774	0.0131152	1.0437
684	-907.446	-1019.334	111.8877	0.0123079	0.0121222	0.0103988	0.000775205	0.0122407	0.00070739	0.000181954	0.000410658	0.015214	0.0108748	0.00178882	0.00193141	0.000218098	0.00342373	0.0193465	0.000949014	0.00219551	0.0024484	0.00161821	0.0151342	0.00360547	0.0195821	0.00265697	0.00208567	0.0116157	0.000306467	0.00404206	0.00297506	0.0139973	0.00693876	0.00371264	0.00928263	0.00267615	0.00647452	0.000840497	0.000204517	0.00295935	0.00364173	0.017585	0.0209261	0.00582156	0.0064045	0.0166752	0.00786321	0.025439	0.00654759	0.00119001	0.00938406	0.0106276	0.010836	0.00202022	0.00218227	0.00386686	0.00310787	0.00685387	0.00674527	0.0222866	0.00352939	0.0103135	0.00250812	0.0246443	0.000664299	0.00496396	0.0193174	0.0225619	0.0236009	0.00845821	0.00721941	0.00453372	6.92194e-05	0.00389792	0.883871	1.53709	0.127693	0.366501	0.731138	1.36773	2.7285	7.83128	1.488167	2.659502	0.0226029	0.0222617	0.0190968	0.00142362	0.0224794	0.00129908	0.000334149	0.000754151	0.0279396	0.0199709	0.00328507	0.00354692	0.000400524	0.0062875	0.0355288	0.00174281	0.00403194	0.00449636	0.00297176	0.0277931	0.00662125	0.0359614	0.00487937	0.00383021	0.0213317	0.000562811	0.00742303	0.00546354	0.0257053	0.0127427	0.00681806	0.0170471	0.0049146	0.0118901	0.00154353	0.000375585	0.00543469	0.00668783	0.0322939	0.0384297	0.010691	0.0117615	0.0306231	0.0144404	0.0467174	0.0120243	0.00218539	0.0172333	0.0195171	0.0198998	0.00371003	0.00400762	0.00710128	0.00570744	0.0125868	0.0123873	0.0409281	0.00648153	0.0189401	0.00460602	0.045258	0.00121995	0.00911605	0.0354753	0.0414338	0.0433418	0.015533	0.0132581	0.00832592	0.000127118	0.00715831	0.54453
720	-908.6144	-1020.345	111.7303	0.0191038	0.028294	0.00169753	0.0065253	0.016172	0.00564327	0.000362535	0.00346651	0.0118809	0.0120561	0.00524645	0.0045041	0.00659293	0.00159456	0.0241281	0.00555097	0.00561594	0.00117038	0.00430602	0.0150944	0.00118107	0.0100377	0.00720493	0.00234181	0.0363157	0.00254995	0.00181697	0.00490912	0.0098392	0.004528	0.00776886	0.00739587	0.000363362	0.007909	0.000559506	0.000691239	0.00327922	0.00975383	0.0137567	0.0292049	0.00239702	0.0135735	0.0257586	0.0210754	0.0211852	0.0038213	0.0291046	0.00556267	0.0251818	0.00763633	0.00717719	0.0038572	0.00219234	0.00601053	0.00505072	0.00926265	0.0149096	0.00174027	0.00444879	0.00037418	0.0133047	0.00799998	0.00631593	0.0220267	0.0169349	0.0176907	0.00920154	0.00582212	0.00993129	0.00748151	0.00543882	0.945012	1.25432	0.176232	0.428858	0.767871	1.3023	2.33177	5.67434	1.255215	3.484504	0.0283911	0.042049	0.00252278	0.00969755	0.024034	0.00838673	0.000538781	0.00515175	0.0176568	0.0179171	0.00779699	0.00669376	0.00979807	0.00236975	0.0358579	0.00824956	0.00834611	0.00173936	0.00639938	0.0224325	0.00175525	0.0149174	0.0107076	0.00348027	0.0539704	0.0037896	0.00270029	0.00729567	0.0146225	0.00672927	0.0115457	0.0109914	0.000540009	0.0117539	0.000831509	0.00102728	0.0048734	0.0144956	0.0204445	0.0434028	0.00356232	0.0201723	0.038281	0.0313212	0.0314844	0.00567901	0.0432537	0.00826694	0.0374238	0.0113487	0.0106664	0.00573236	0.00325814	0.00893254	0.00750611	0.0137657	0.0221579	0.0025863	0.00661156	0.000556086	0.0197728	0.0118891	0.0093864	0.0327349	0.0251678	0.026291	0.0136748	0.00865252	0.0147594	0.0111186	0.00808289	0.672881
756	-922.3913	-1034.105	111.7139	0.00974373	0.00988577	0.00216371	0.000260458	0.0164249	0.00462294	0.00398883	0.000190195	0.0103833	0.0111755	0.00854808	0.00419781	0.00322961	0.000159135	0.0248766	0.0238442	0.00327875	0.00046951	0.00697781	0.0101519	0.00306236	0.0124581	0.000167673	6.38785e-05	0.0186772	0.00223519	0.00304142	0.00419758	0.0132568	0.00207314	0.00865102	0.000427018	0.00841667	0.00635907	0.00307652	0.00212119	0.00402744	0.00363575	0.0145358	0.0292757	0.00666226	0.0193443	0.0193478	0.000861703	0.0229159	0.00308691	0.00047945	0.00540896	0.0187704	0.0133605	0.011515	0.00612389	0.000108979	0.00171402	0.00558111	0.0209275	0.0124429	0.0102612	0.00594507	0.0143034	0.0193263	0.00423408	0.00231437	0.033606	0.0204966	0.00872434	0.00947252	0.0018467	0.0159288	0.00700707	0.00441593	0.926527	1.33981	0.142928	0.387212	0.743785	1.34447	2.58256	6.99651	1.406667	3.198343	0.0156938	0.0159226	0.00348499	0.000419507	0.0264548	0.00744596	0.00642462	0.000306338	0.0167239	0.0179999	0.013768	0.00676122	0.00520177	0.000256312	0.0400675	0.0384048	0.00528094	0.000756217	0.0112388	0.0163512	0.0049324	0.0200657	0.000270064	0.000102886	0.0300825	0.00360012	0.00489867	0.00676084	0.0213521	0.0033391	0.0139338	0.000687778	0.0135563	0.0102423	0.00495521	0.00341649	0.00648681	0.00585594	0.0234121	0.047153	0.0107306	0.031157	0.0311626	0.0013879	0.0369096	0.00497195	0.000772227	0.00871196	0.0302326	0.0215191	0.0185466	0.00986347	0.000175528	0.00276069	0.00898923	0.0337069	0.0200412	0.0165273	0.00957544	0.0230378	0.0311279	0.00681963	0.00372765	0.0541275	0.0330129	0.0140519	0.0152569	0.00297439	0.0256557	0.011286	0.00711253	0.6208662
792	-906.3479	-1017.991	111.6433	0.0267708	0.0295581	0.00219945	0.00178157	0.0190952	0.000366405	0.0047056	0.00862933	0.0304436	0.0217686	0.00460941	0.00803487	0.00139997	0.00042879	0.0217784	0.0042235	0.00734199	0.00641064	0.00657691	0.00957554	0.00206243	0.00502844	0.00160709	0.000248078	0.0440217	0.00124418	0.000414361	0.00572385	0.0129537	0.00164551	0.00344259	0.00847749	0.00126998	0.00275489	0.0102965	0.00310395	0.00152406	0.00440787	0.00841372	0.0337801	0.000463349	0.0102907	0.0179052	7.10119e-05	0.0292111	0.00536604	0.00223373	0.00283207	0.01049	0.0134057	0.0218495	0.00903805	0.000600202	0.0130517	0.00501751	0.0190936	0.0114475	0.000607735	0.0110736	0.00236274	0.0148907	0.0115082	0.01305	0.0129669	0.02948	0.00923017	0.0104765	0.00366252	0.0117043	0.0167668	0.0157373	0.943084	1.26324	0.157365	0.405817	0.754755	1.32493	2.46417	6.35466	1.337091	3.452853	0.0380266	0.0419858	0.0031242	0.00253062	0.0271237	0.000520459	0.00668405	0.0122575	0.0432436	0.0309211	0.00654742	0.0114131	0.00198858	0.000609074	0.0309351	0.00599925	0.0104289	0.00910597	0.00934215	0.0136015	0.00292958	0.00714263	0.00228279	0.000352381	0.0625304	0.00176729	0.000588578	0.00813042	0.0184001	0.00233736	0.00489001	0.0120418	0.00180393	0.00391318	0.0146256	0.004409	0.00216485	0.00626114	0.0119512	0.0479828	0.000658163	0.0146174	0.0254333	0.000100869	0.0414928	0.00762218	0.0031729	0.0040228	0.0149005	0.0190421	0.0310361	0.0128381	0.000852555	0.0185392	0.00712711	0.0271215	0.0162606	0.000863255	0.0157295	0.00335615	0.0211515	0.0163468	0.0185368	0.0184189	0.0418747	0.013111	0.0148813	0.00520241	0.0166254	0.0238164	0.022354	0.7040038
