Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	tree_length
360	-910.8213	-1022.717	111.8958	0.0107758	0.00726035	0.000736133	0.00191081	0.0169187	0.000836317	0.00304323	0.00771506	0.0144301	0.00738406	0.00161776	0.00299489	0.00127588	0.00403211	0.0262284	0.00884894	0.00148669	0.00223099	0.0043462	0.0184427	0.00453086	0.000911104	0.00591984	0.0050125	0.0313667	0.000984982	0.00144757	0.0045134	0.0152136	0.00172825	0.000423937	0.00400709	0.00808527	0.00593366	0.00229757	0.000269762	0.00548511	0.0026504	0.00117639	0.0104583	0.0122959	0.0338557	0.0111348	0.000836523	0.0134018	0.00721795	0.00439351	0.0098389	0.0258325	0.00466369	0.00558295	0.00899623	0.0235744	0.0111382	0.00745148	0.00719635	0.00607176	0.0194693	0.00456274	0.00336638	0.00863859	0.0112075	0.0292433	0.00718159	0.0231158	0.0161154	0.0126575	0.000190028	0.0182198	0.00605931	0.0124601	0.920289	1.36866	0.174868	0.427236	0.766964	1.30384	2.34063	5.71861	1.260833	3.109846	0.0173552	0.0116932	0.00118559	0.00307747	0.0272486	0.00134694	0.00490131	0.0124256	0.0232405	0.0118925	0.0026055	0.00482346	0.00205488	0.00649397	0.0422424	0.0142518	0.00239441	0.00359314	0.00699982	0.0297031	0.00729723	0.00146739	0.00953427	0.00807293	0.050518	0.00158637	0.0023314	0.00726912	0.0245025	0.00278345	0.000682777	0.00645367	0.0130218	0.00955653	0.00370038	0.000434469	0.00883411	0.00426863	0.00189465	0.0168437	0.0198033	0.0545266	0.0179333	0.00134727	0.0215844	0.011625	0.00707603	0.0158461	0.0416049	0.00751116	0.00899169	0.014489	0.037968	0.0179388	0.0120011	0.0115902	0.00977895	0.0313564	0.00734857	0.00542176	0.013913	0.0180504	0.0470981	0.0115664	0.0372294	0.0259549	0.0203858	0.000306051	0.0293442	0.00975889	0.0200678	0.6209014
396	-910.5672	-1022.896	112.3292	0.0136281	0.027818	0.00484507	0.000537758	0.0370515	0.0135205	0.00424388	0.00975721	0.0340412	0.0240152	0.00660064	0.00132319	0.00825361	0.0015177	0.0105023	0.000570257	0.00685306	0.00127669	0.0331141	0.0318408	0.00383427	0.01434	0.00452591	0.016786	0.0447566	0.00293594	0.00303191	0.00465833	0.0116954	0.00213712	0.00926557	0.00285583	0.00077126	0.00829938	0.0136055	0.0022691	0.00467817	0.00962256	0.000164776	0.0169529	0.0120277	0.0416943	0.00854056	0.00353931	0.0357687	0.00222866	0.0255533	0.024163	0.0233238	0.00454638	0.00797414	0.00923773	0.0091743	0.0415329	0.000806193	0.0106752	0.0203722	0.0239519	0.00952522	0.0250913	0.0111968	0.0287457	0.0264104	0.0169962	0.0434074	0.0217639	0.00855432	0.00907723	0.0255154	0.0496738	0.0490061	0.827014	1.80006	0.274386	0.532216	0.821381	1.21746	1.87894	3.6445	0.9350866	2.124894	0.0126354	0.0257915	0.00449212	0.000498584	0.0343524	0.0125356	0.00393472	0.00904642	0.0315614	0.0222657	0.0061198	0.0012268	0.00765235	0.00140714	0.00973719	0.000528715	0.00635383	0.00118368	0.0307018	0.0295213	0.00355495	0.0132954	0.00419621	0.0155632	0.0414962	0.00272207	0.00281104	0.00431899	0.0108434	0.00198144	0.0085906	0.00264779	0.000715075	0.00769479	0.0126144	0.0021038	0.00433738	0.00892158	0.000152772	0.0157179	0.0111515	0.038657	0.0079184	0.00328148	0.033163	0.00206631	0.0236918	0.0224028	0.0216247	0.00421519	0.00739325	0.00856478	0.00850598	0.0385073	0.000747464	0.00989753	0.0188882	0.022207	0.00883133	0.0232635	0.0103811	0.0266516	0.0244865	0.0157581	0.0402452	0.0201785	0.00793115	0.00841597	0.0236567	0.0460552	0.0454362	1.078571
432	-900.2012	-1011.623	111.4213	0.0571691	0.0173765	0.00889066	4.61261e-05	0.0217211	0.00212545	0.00144999	0.0059875	0.00580135	0.0157067	3.13213e-06	0.00341199	0.00115923	0.00359744	0.0134858	0.00684369	0.00647591	0.00166615	0.00601825	0.0273513	0.0162143	0.0179971	0.020086	0.006398	0.0502443	0.00365202	0.0131216	0.00332094	0.0728614	0.00124365	0.000797172	0.00500138	0.0105077	0.00985047	0.00318675	0.00273163	0.00377018	0.0280737	0.0139863	0.0262636	0.0212342	0.0417266	0.0341079	0.0045364	0.0393612	0.0165679	0.0140936	0.0116346	0.0600069	0.029605	0.0134092	0.000962563	0.011342	0.0204718	0.000324901	0.0143739	0.0255552	0.0113316	0.0407637	0.0152315	0.00708183	0.0735848	0.0457273	0.011574	0.0331581	0.0699528	0.00973106	0.0205744	0.0310071	0.0320569	0.0198986	0.946385	1.24797	0.26359	0.521898	0.816379	1.22492	1.91608	3.79378	0.9641123	3.507321	0.0440921	0.0134018	0.006857	3.55751e-05	0.0167525	0.00163927	0.00111831	0.0046179	0.00447434	0.0121139	2.41568e-06	0.00263153	0.000894063	0.00277455	0.0104011	0.00527825	0.0049946	0.00128503	0.00464162	0.0210949	0.0125054	0.0138804	0.0154915	0.00493451	0.0387513	0.00281665	0.0101201	0.0025613	0.056195	0.000959175	0.000614825	0.00385735	0.00810414	0.00759725	0.00245781	0.00210679	0.00290778	0.0216521	0.0107871	0.020256	0.0163771	0.032182	0.026306	0.00349873	0.0303576	0.0127782	0.0108698	0.00897325	0.0462808	0.0228331	0.0103419	0.000742384	0.00874764	0.015789	0.000250583	0.011086	0.0197097	0.00873956	0.0314393	0.0117475	0.00546192	0.0567529	0.0352675	0.0089265	0.0255734	0.0539516	0.00750515	0.0158681	0.0239145	0.0247241	0.015347	1.296583
468	-921.7058	-1034.162	112.4564	0.0657562	0.0338987	0.023285	0.000313065	0.0604412	0.00637008	0.00626832	0.0135219	0.0150872	0.0602577	0.000552141	0.0120279	0.00858431	0.00428583	0.0358791	0.0270067	0.0117078	0.00646734	0.0201025	0.0656305	0.00687553	0.0237636	0.033374	0.00132586	0.0557777	0.00722352	0.00352887	0.0212124	0.0518427	0.00330727	3.55283e-06	0.0165965	0.0120612	0.00139225	0.00326488	0.000219069	0.00537635	0.00772792	0.0232192	0.0494912	0.020136	0.040658	0.0247961	0.0190754	0.0156457	0.00587437	0.0160812	0.0282561	0.0730981	0.0199219	0.0270602	0.00818745	0.00226144	0.0168672	0.0222966	0.0351975	0.0184452	0.0806767	0.0240705	0.00564081	0.0248983	0.0331356	0.0408635	0.0116829	0.0470635	0.0249342	0.018704	0.0113684	0.0346428	0.0256486	0.0194547	0.694109	2.41474	0.386708	0.629167	0.865403	1.15553	1.5894	2.58593	0.6869767	1.329439	0.0410548	0.0211646	0.014538	0.000195462	0.0377364	0.00397715	0.00391362	0.00844239	0.00941967	0.0376218	0.000344728	0.00750959	0.0053596	0.00267585	0.0224011	0.0168616	0.00730974	0.00403787	0.012551	0.0409763	0.00429272	0.0148367	0.020837	0.000827795	0.0348247	0.00450999	0.00220324	0.0132439	0.0323679	0.00206489	2.2182e-06	0.010362	0.00753038	0.000869248	0.00203842	0.000136775	0.00335671	0.00482491	0.0144968	0.0308997	0.0125719	0.0253848	0.0154814	0.0119097	0.00976835	0.00366765	0.0100403	0.0176417	0.0456387	0.0124382	0.016895	0.00511182	0.00141192	0.010531	0.0139208	0.0219755	0.0115162	0.0503703	0.0150284	0.00352183	0.0155452	0.0206882	0.0255131	0.00729418	0.029384	0.0155676	0.0116778	0.00709783	0.0216292	0.0160137	0.0121465	1.60167
504	-901.1324	-1013.346	112.2133	0.0172351	0.0285814	0.00488931	0.0052229	0.0152744	0.00579239	0.00436003	0.00205714	0.0192926	0.00585471	0.00112485	0.00247335	0.000270573	0.00268574	0.0238045	0.00264546	0.00680553	0.00509507	0.00641442	0.0296405	0.00814537	0.0169626	0.00523326	0.00172616	0.028747	0.00364418	0.0139029	0.00356958	0.0216604	0.000195041	0.00182744	0.0061888	0.00191383	0.00991484	0.00389988	0.000900726	0.00148655	0.0211658	0.019301	0.0150543	0.0148216	0.0102191	0.0305052	0.0157232	0.00256568	0.0491987	0.0121201	0.00239813	0.0212507	0.010333	0.0168225	0.0186955	0.0194945	0.018187	0.00695442	0.0132382	0.0121116	0.0251071	0.00420276	0.00045317	0.0111446	0.0266037	0.0111963	0.0118963	0.00607775	0.00965195	0.0114922	0.0208863	0.0143178	0.00162691	0.0105032	0.85648	1.66378	0.20066	0.456887	0.783189	1.27683	2.18873	4.98355	1.161351	2.380859	0.0211537	0.0350795	0.00600093	0.00641036	0.0187472	0.00710934	0.00535132	0.00252484	0.023679	0.00718582	0.00138059	0.00303568	0.00033209	0.00329636	0.0292166	0.00324692	0.00835281	0.00625347	0.00787278	0.0363795	0.00999727	0.0208191	0.00642307	0.00211861	0.0352828	0.00447271	0.0170638	0.00438114	0.0265851	0.000239385	0.00224292	0.00759587	0.00234895	0.012169	0.00478654	0.00110551	0.00182453	0.025978	0.0236892	0.018477	0.0181914	0.0125425	0.0374408	0.0192979	0.003149	0.0603844	0.0148757	0.00294336	0.0260822	0.0126822	0.0206473	0.0229461	0.0239267	0.022322	0.00853555	0.016248	0.0148653	0.0308154	0.00515829	0.000556202	0.0136784	0.0326523	0.0137418	0.014601	0.00745956	0.0118464	0.014105	0.025635	0.0175731	0.0019968	0.0128912	0.8147589
540	-906.4155	-1018.085	111.6691	0.0187758	0.015022	0.00120854	0.0094345	0.0429747	0.00104288	0.0176473	0.00613139	0.0269234	0.00161646	0.0145287	0.000366277	0.0018572	0.0016955	0.0495827	0.00542472	0.00382206	0.0154711	0.0124534	0.00196403	0.0198699	0.015074	0.0129269	0.0158108	0.0571254	0.00163983	0.00939667	0.00186261	0.0228415	0.0045063	0.00657699	0.0156484	0.0136958	0.00218921	0.0134515	0.00539152	0.00531106	0.0452479	0.0393583	0.00266364	0.00769138	0.0164656	0.0491559	0.00555595	0.00532247	0.0551914	0.0150189	0.0368729	0.0107111	0.0151113	0.00929868	0.0133052	0.0274378	0.0185226	0.0062162	0.0115612	0.00891753	0.0456467	0.00729294	0.00601359	0.0266001	0.0350889	0.00333979	0.0188979	0.0442675	0.011102	0.0355942	0.0316465	0.0431725	0.00740253	0.00977329	0.924278	1.35021	0.261795	0.520162	0.815531	1.2262	1.92248	3.81978	0.9690512	3.166005	0.0156893	0.0125526	0.00100987	0.00788359	0.0359102	0.000871441	0.0147463	0.00512347	0.0224976	0.00135074	0.0121404	0.000306066	0.0015519	0.00141678	0.041432	0.00453297	0.00319376	0.0129278	0.0104062	0.00164117	0.0166036	0.012596	0.0108019	0.0132117	0.0477348	0.00137027	0.00785199	0.00155642	0.0190867	0.00376553	0.00549582	0.013076	0.0114444	0.00182933	0.0112403	0.00450522	0.004438	0.0378098	0.0328883	0.00222577	0.00642703	0.0137589	0.0410754	0.00464263	0.00444753	0.0461187	0.01255	0.0308115	0.00895032	0.0126272	0.00777011	0.011118	0.0229274	0.0154777	0.00519434	0.0096607	0.00745161	0.038143	0.00609408	0.00502503	0.0222274	0.0293207	0.00279078	0.0157913	0.0369905	0.00927697	0.029743	0.0264443	0.0360755	0.00618566	0.00816669	1.196725
576	-908.5915	-1021.007	112.4159	0.0357922	0.00830013	0.0070638	0.00799194	0.0174459	0.000708138	0.00913822	0.00253327	0.0376216	0.0121239	0.0304908	0.00522118	0.00829129	0.00437549	0.0263262	0.00602655	0.00215562	0.003913	0.0134259	0.0177744	0.0410518	0.0107229	0.0232923	0.000829644	0.0483936	0.0132434	0.00710703	0.0143899	0.0282285	6.1844e-05	0.00978915	0.0264453	0.00558814	0.00118231	0.012738	0.000317377	0.00271829	0.0369771	0.00767437	0.0131326	0.0189456	0.0121313	0.0278303	0.00196143	0.00599637	0.0234402	0.00521502	0.00234202	0.00149246	0.0110109	0.0176773	0.0277073	0.0306488	0.0250636	0.0130012	0.00248912	0.000327152	0.0299049	0.000364534	0.0226296	0.0100975	0.0343601	9.17891e-06	0.0317352	0.0224079	0.0129621	0.008148	0.0169416	0.0192459	0.0166957	0.00879494	0.775108	2.04013	0.209892	0.46702	0.788568	1.26812	2.14123	4.76435	1.128827	1.757184	0.0350155	0.00812003	0.00691052	0.00781853	0.0170674	0.000692772	0.00893993	0.0024783	0.0368052	0.0118608	0.0298292	0.00510789	0.00811138	0.00428054	0.025755	0.00589578	0.00210885	0.00382809	0.0131345	0.0173887	0.040161	0.0104902	0.0227869	0.000811642	0.0473435	0.012956	0.00695282	0.0140776	0.027616	6.0502e-05	0.00957673	0.0258715	0.00546688	0.00115666	0.0124616	0.00031049	0.0026593	0.0361748	0.00750784	0.0128476	0.0185345	0.0118681	0.0272264	0.00191887	0.00586625	0.0229315	0.00510186	0.0022912	0.00146007	0.010772	0.0172937	0.027106	0.0299837	0.0245198	0.0127191	0.00243511	0.000320053	0.029256	0.000356624	0.0221385	0.00987842	0.0336145	8.97973e-06	0.0310466	0.0219217	0.0126809	0.0079712	0.016574	0.0188283	0.0163334	0.00860409	1.022181
612	-917.2077	-1029.669	112.461	0.0254242	0.023743	0.000659008	0.00804959	0.00580732	0.00275542	0.000986051	0.00727694	0.0127826	0.0134426	0.00178088	0.0126401	0.00487811	0.00351714	0.0226281	0.000351248	0.00304456	0.00292966	0.00600019	0.0226522	0.00168537	0.00685871	0.0101299	0.0020616	0.0174785	0.0211633	0.00339572	0.0131206	0.0250249	0.00430002	0.00938141	0.0105999	0.00169224	0.00802622	0.00540179	0.00593356	0.000493647	0.00687197	0.012461	0.00478784	0.0195432	0.0247865	0.0149067	0.0231589	0.00605698	0.00816372	0.000473221	0.00953717	0.00263535	0.00949978	0.013042	0.0195875	0.0149068	0.0251405	0.0154758	0.0288055	0.00184507	0.00188853	0.0401052	0.000147754	0.0245823	0.0158057	0.0221272	0.0059199	0.0241573	0.0135	0.0487453	0.00711042	0.0163288	0.0165941	0.051426	0.785157	1.99365	0.195915	0.451585	0.780342	1.28149	2.21442	5.10425	1.178655	1.821462	0.0289497	0.0270354	0.000750391	0.0091658	0.00661261	0.0031375	0.00112278	0.00828601	0.0145551	0.0153067	0.00202783	0.0143928	0.00555454	0.00400485	0.0257659	0.000399955	0.00346673	0.00333591	0.00683221	0.0257933	0.00191908	0.00780978	0.0115346	0.00234747	0.0199022	0.0240979	0.00386659	0.0149399	0.028495	0.00489628	0.0106823	0.0120698	0.0019269	0.00913919	0.00615083	0.00675635	0.0005621	0.00782488	0.0141889	0.00545175	0.0222532	0.0282235	0.0169738	0.0263702	0.00689689	0.00929576	0.000538841	0.0108597	0.00300078	0.0108171	0.0148505	0.0223037	0.0169739	0.0286266	0.0176217	0.0327998	0.00210092	0.00215041	0.0456665	0.000168243	0.0279911	0.0179974	0.0251954	0.00674079	0.0275071	0.015372	0.0555047	0.0080964	0.018593	0.0188951	0.058557	0.8782201
648	-907.9037	-1019.279	111.3757	0.021207	0.0274041	0.000629069	0.00214876	0.0108861	0.00176348	0.000853753	0.00128016	0.0146206	0.00858062	0.00537871	0.00589839	0.00468162	0.007638	0.00422425	0.00200133	0.000212258	0.00045401	0.0114405	0.0214902	0.000550132	0.0127319	0.0159499	0.00168974	0.0375805	0.0142146	0.00733098	0.00279749	0.0385037	0.00318289	0.00895699	0.00143292	0.000962194	0.0125021	0.0045571	0.00348439	0.0140471	0.00209265	0.00254961	0.00757047	0.017215	0.0333982	0.0187477	0.0193356	0.00606373	0.00641249	0.00372348	0.0162158	0.000369909	0.00767404	0.0201272	0.0168714	0.026791	0.0143993	0.00524899	0.0212621	0.0176722	0.00340549	0.0254097	0.000809472	0.015455	0.0211461	0.0181434	0.010548	0.00862442	0.0117749	0.011896	0.0152724	0.0114269	0.0195145	0.0192998	0.995125	1.02255	0.192299	0.447501	0.778133	1.28513	2.23463	5.20024	1.192126	4.500978	0.0268533	0.0347003	0.000796558	0.00272087	0.0137845	0.002233	0.00108106	0.001621	0.0185134	0.0108652	0.00681078	0.00746882	0.0059281	0.00967161	0.00534895	0.00253419	0.000268771	0.000574889	0.0144865	0.027212	0.000696603	0.0161218	0.0201965	0.00213963	0.0475863	0.0179992	0.00928285	0.00354232	0.0487553	0.00403032	0.0113418	0.00181444	0.00121838	0.0158307	0.00577042	0.0044121	0.0177872	0.00264982	0.00322844	0.00958609	0.0217984	0.0422904	0.0237392	0.0244837	0.00767819	0.00811981	0.00471485	0.0205332	0.000468397	0.00971724	0.025486	0.0213634	0.033924	0.0182331	0.00664652	0.0269231	0.0223774	0.0043122	0.032175	0.00102499	0.0195699	0.0267762	0.0229741	0.0133564	0.0109207	0.0149099	0.0150633	0.0193387	0.0144693	0.0247101	0.0244383	0.7897345
684	-916.249	-1027.316	111.0672	0.0627188	0.0209767	0.0218062	0.00846286	0.0282006	0.00260501	0.0112441	0.00422491	0.0713452	0.0255584	0.00717008	0.0556027	0.00142158	0.00125126	0.0075867	0.000424493	0.000330413	0.00960766	0.0105622	0.012127	0.0115524	0.0544285	0.0708809	0.0103597	0.0534059	0.0319604	0.00714179	0.0204699	0.0893435	0.0203698	0.00460025	0.016829	0.0123352	0.0346933	0.00176211	0.000940886	0.00551192	0.0941436	0.00829127	0.00927959	0.0171309	0.064181	0.0195201	0.0626644	0.0179325	0.0383904	0.0193867	0.0383948	0.00342347	0.0153884	0.0966093	0.01013	0.0251434	0.0298216	0.00388946	0.0148549	0.0395501	0.0324213	0.0878047	0.0289978	0.106485	0.0242981	0.0754599	0.0132718	0.00614041	0.0337995	0.0355403	0.00370044	0.0347058	0.00681838	0.0439892	0.922192	1.35986	0.478517	0.698048	0.893913	1.11868	1.43257	2.08979	0.5329472	3.136453	0.0318148	0.0106407	0.0110615	0.00429288	0.0143051	0.00132142	0.00570369	0.00214313	0.0361907	0.0129648	0.00363711	0.0282051	0.000721113	0.000634715	0.00384844	0.000215329	0.000167606	0.00487359	0.00535781	0.00615154	0.0058601	0.0276095	0.0359551	0.00525507	0.0270908	0.0162123	0.00362276	0.0103836	0.0453205	0.0103328	0.00233353	0.00853669	0.00625715	0.0175986	0.000893852	0.000477275	0.00279598	0.0477554	0.00420584	0.00470718	0.00868983	0.0325565	0.00990179	0.0317872	0.00909649	0.019474	0.00983412	0.0194762	0.00173659	0.00780592	0.0490062	0.00513854	0.0127543	0.0151273	0.00197297	0.00753534	0.0200622	0.016446	0.0445399	0.0147095	0.0540157	0.0123255	0.0382779	0.00673226	0.00311479	0.0171452	0.0180282	0.00187709	0.0176049	0.0034587	0.022314	1.97137
720	-910.6002	-1022.059	111.4585	0.0452576	0.0296025	0.0136397	0.0221698	0.0209978	0.0229212	0.0038958	0.00383126	0.0289149	0.0148447	0.00960001	0.00396572	0.00771594	0.00198403	0.0338271	0.0192751	0.00692516	0.0052633	0.0109557	0.01552	0.00162578	0.0157863	0.0150077	0.00496556	0.0414471	0.0158134	0.0097345	0.00522427	0.0368123	0.000397703	0.000447096	0.00628317	0.0234089	0.00510211	0.00521276	0.000464654	0.0186074	0.0360381	0.0125597	0.00554421	0.0304614	0.034718	0.014078	0.0418824	0.00761731	0.0102878	0.0277786	0.0189262	0.00716194	0.0222226	0.0381542	0.0118834	0.00186976	0.00198619	0.00732121	0.0243485	0.0104073	0.0295201	0.0161079	0.00911544	0.030469	0.00133146	0.0164541	0.00524742	0.0200848	0.0137127	0.0227666	8.6474e-05	0.0133808	0.00898331	0.0333902	0.972332	1.12797	0.26122	0.519604	0.815258	1.22661	1.92454	3.82819	0.9706414	3.986856	0.0406502	0.0265888	0.0122511	0.0199128	0.0188601	0.0205877	0.00349919	0.00344122	0.0259712	0.0133334	0.00862267	0.00356198	0.00693041	0.00178204	0.0303833	0.0173128	0.00622013	0.00472747	0.00984036	0.01394	0.00146026	0.0141792	0.0134799	0.00446004	0.0372276	0.0142035	0.00874347	0.00469241	0.0330646	0.000357214	0.000401579	0.00564351	0.0210258	0.00458268	0.00468207	0.000417349	0.0167131	0.0323692	0.0112811	0.00497977	0.0273603	0.0311835	0.0126447	0.0376185	0.00684182	0.00924047	0.0249506	0.0169994	0.00643281	0.0199602	0.0342698	0.0106736	0.00167941	0.00178399	0.00657587	0.0218697	0.00934774	0.0265148	0.014468	0.00818743	0.0273671	0.00119591	0.014779	0.0047132	0.01804	0.0123166	0.0204489	7.76704e-05	0.0120185	0.00806876	0.0299909	1.113345
756	-922.7067	-1033.89	111.1837	0.00751861	0.00967919	0.0160382	0.000122479	0.0393875	0.000479571	0.00257779	0.0232301	0.0251733	0.002287	0.000417885	0.00712033	0.0055915	0.00082622	0.0136905	0.0106816	0.00756634	0.00530723	0.00686476	0.0609936	0.00591555	0.0293856	0.0176811	0.00364518	0.0464389	0.00339943	0.000966853	0.0112165	0.0898583	0.00492603	0.00444175	0.0142836	0.0166563	0.0100679	0.00340737	8.55064e-05	0.00623097	0.029594	0.00757772	0.0132975	0.00188862	0.0136263	0.0393303	0.0023445	0.0109383	0.0545974	0.00688237	0.00416524	0.0113783	0.0137062	0.0171998	0.00251061	0.0125904	0.0312828	0.00783316	0.012638	0.0302994	0.030186	0.0194068	0.00916067	0.0104986	0.0343967	0.018158	0.0277661	0.0374692	0.0112273	0.0451882	0.000173036	0.0188819	0.00544657	0.00756341	0.987035	1.05996	0.20645	0.463269	0.786586	1.27132	2.15857	4.84379	1.140784	4.306785	0.00675306	0.00869364	0.0144052	0.000110008	0.035377	0.00043074	0.00231531	0.0208648	0.0226101	0.00205413	0.000375336	0.00639533	0.00502216	0.000742094	0.0122965	0.00959395	0.00679592	0.00476684	0.00616578	0.0547832	0.00531322	0.0263935	0.0158808	0.00327403	0.0417104	0.0030533	0.000868406	0.0100745	0.0807088	0.00442445	0.00398949	0.0128292	0.0149604	0.00904277	0.00306043	7.68e-05	0.00559652	0.0265807	0.00680615	0.0119435	0.00169632	0.0122389	0.0353257	0.00210578	0.00982455	0.0490383	0.0061816	0.00374113	0.0102198	0.0123106	0.0154485	0.00225498	0.0113084	0.0280975	0.00703557	0.0113512	0.0272143	0.0271124	0.0174307	0.00822792	0.00942966	0.0308944	0.0163091	0.0249389	0.033654	0.0100842	0.0405871	0.000155417	0.0169594	0.00489199	0.00679329	1.113364
792	-905.8492	-1017.044	111.1949	0.0356029	0.020041	0.00801408	0.000790804	0.0163205	0.00525543	0.00052622	0.00577355	0.0398819	0.0188151	0.00173763	0.00192852	0.00482276	0.00102596	0.0129644	0.00152773	0.00822742	0.0026888	0.00642972	0.0109648	0.00560454	0.015983	0.00222797	0.00285453	0.0380358	0.0034914	0.00232721	0.00856183	0.0212617	0.00358385	0.00113029	0.00295342	0.00970141	0.00257807	0.00263081	0.000176579	0.0112174	0.0231252	0.00546321	0.00747179	0.00806041	0.0220968	0.013152	0.0256393	0.00997356	0.011896	0.0143732	0.0101531	0.00687841	0.00982379	0.0198239	0.00146181	0.00951148	0.0142707	0.0109849	0.0416204	0.00567559	0.00250097	0.0401419	0.0136383	0.0130961	0.00384613	0.0069759	0.00617349	0.00409665	0.0124183	0.0297048	0.00502618	0.0125758	0.0177412	0.0126223	1.00852	0.960614	0.173176	0.425215	0.765831	1.30577	2.35175	5.77446	1.267862	4.855628	0.0450856	0.0253789	0.0101486	0.00100143	0.0206674	0.0066552	0.000666378	0.00731132	0.0505044	0.0238265	0.00220045	0.00244217	0.00610729	0.00129923	0.0164174	0.00193464	0.0104188	0.00340496	0.00814226	0.0138852	0.0070973	0.0202401	0.00282138	0.00361482	0.0481665	0.00442132	0.00294705	0.0108422	0.0269247	0.0045384	0.00143134	0.00374006	0.0122854	0.00326473	0.00333153	0.000223611	0.0142052	0.0292846	0.00691833	0.00946189	0.0102073	0.0279822	0.016655	0.0324683	0.01263	0.0150645	0.0182015	0.0128574	0.00871046	0.0124403	0.025104	0.00185116	0.0120448	0.0180716	0.0139107	0.0527059	0.00718727	0.0031671	0.0508336	0.0172709	0.0165842	0.00487054	0.00883392	0.00781779	0.00518778	0.0157258	0.0376166	0.00636489	0.0159253	0.0224666	0.0159842	0.7896725
